RecordID,SpeciesID,Order,Family,Genus,Species,Binomial,CommonName,CountryName,AreaName1,AreaName2,LocationDescription,Realm,Island,LandType,CPrecord,IntroducedDate,IntroducedDateGrouped,MappingDate,ReferenceDate,StatusCat,IntroMethod,IntroPurpose,TaxonomicNotes,Notes,RangeMap,Reference,CompilerInitial
26548,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,Late 19th C.,1890.0,1890.0,,Unknown,Released,Unknown.Not applicable,,,Not Mapped,"{Higgins, 2006 #412}",FS
26549,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,Late 19th C.,1890.0,2006.0,,Unknown,Released,Unknown.Not applicable,,"2006: Common on Chatham, Pitt and Mangere Is. Occasionally recorded on South-East I.",Mapped,"{Higgins, 2006 #412}",FS
26550,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Great Barrier Island,,Australasian,1,Oceanic.Island,0,,,1964.0,1964.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26551,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,Cuvier I.,Australasian,1,Oceanic.Island,0,,,1967.0,1967.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26552,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,Great Mercury I.,Australasian,1,Oceanic.Island,0,,,1962.0,1962.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26553,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,Noises Is.,Australasian,1,Oceanic.Island,0,,,1985.0,1985.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26554,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Mana Island,Mana I.,Australasian,1,Oceanic.Island,0,,,1998.0,1998.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26555,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Kapiti Island,,Australasian,1,Oceanic.Island,0,,,1948.0,1948.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26556,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,North Brother I.,Australasian,1,Oceanic.Island,0,,,1995.0,1995.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26557,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,Ruapake,Australasian,1,Oceanic.Island,0,,,2006.0,2006.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26558,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,Centre I.,Australasian,1,Oceanic.Island,0,,,,1991.0,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Higgins, 2006 #412}",FS
26560,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1944,1943.0,1944.0,,Unknown,Unknown,Unknown.Not applicable,,1944: Two birds on Raoul I.,Mapped,"{Higgins, 2006 #412}",FS
26561,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Antipodes,Antipodes Is.,Australasian,1,Oceanic.Island,0,,,1995.0,1995.0,Unknown,Unknown,Unknown.Not applicable,,Two vagrants,Mapped,"{Higgins, 2006 #412}",FS
26562,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,,,1972.0,1972.0,Unknown,Unknown,Unknown.Not applicable,,1972: Three seen,Mapped,"{Higgins, 2006 #412}",FS
26563,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Auckland Islands,Auckland Island,Australasian,1,Oceanic.Island,1,1890-1900,1895.0,1895.0,,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26564,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Campbell Islands,Campbell I.,Australasian,1,Oceanic.Island,0,,,1968.0,1968.0,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Higgins, 2006 #412}",FS
26568,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1864,1864.0,1879.0,,Established,Released,Fauna Improvement.Ornamental,,"1864-1879: c.691 birds released in Nelson, Otago, Canterbury, Auckland and Wellington.
1920s: popn increasing and spreading throughout NZ
1997: common throughout",Mapped,"{Lever, 2005 #385}",ED
26579,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1867,1867.0,1868.0,,Unknown,Released,Unknown.Not applicable,,"1867: 10 released in Auckland
1868: 52 released in Auckland",Mapped,"{Higgins, 2006 #412}",FS
26580,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,1,1867,1867.0,1874.0,,Unknown,Released,Unknown.Not applicable,,"1867: 10 released in Auckland
1868: 52 released in Auckland
1874: 52 released in Wellington",Mapped,"{Higgins, 2006 #412}",FS
26581,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1867,1867.0,1875.0,,Unknown,Released,Unknown.Not applicable,,"1867: 10 released in Auckland
1868: 52 released in Auckland
1874: 52 released in Wellington
1875: 56 released in Wellington",Mapped,"{Higgins, 2006 #412}",FS
26582,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1867,1867.0,1921.0,,Unknown,Released,Unknown.Not applicable,,"1867: 10 released in Auckland
1868: 52 released in Auckland
1874: 52 released in Wellington
1875: 56 released in Wellington
Early 1920s: Spread throughout entire country",Mapped,"{Higgins, 2006 #412}",FS
26583,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1867,1867.0,1989.0,,Unknown,Released,Unknown.Not applicable,,"1867: 10 released in Auckland
1868: 52 released in Auckland
1874: 52 released in Wellington
1875: 56 released in Wellington
Early 1920s: Spread throughout entire country
Late 1980s: Said to have disappeared from aruond Clevedon.",Mapped,"{Higgins, 2006 #412}",FS
26584,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1867,1867.0,2006.0,,Unknown,Released,Unknown.Not applicable,,"1867: 10 released in Auckland
1868: 52 released in Auckland
1874: 52 released in Wellington
1875: 56 released in Wellington
Early 1920s: Spread throughout entire country
Late 1980s: Said to have disappeared from aruond Clevedon.
2006: Widespread from North C. South to C. Palliser, mainly S to line joining Torere in Bay of Plenty, Turangi in S Volcanic Plain, and Hawera in SW Taranaki, and S of line from Napier to Wanganui; more sparsely scattered in intervening area, encompassing inland parts of East Coast, n. and inland Hawkes Bay, S. Volcanic Plain, N. Manawatu, inland wanganui, and E and S Taranaki.",Mapped,"{Higgins, 2006 #412}",FS
26585,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,1,1864,1864.0,1867.0,,Unknown,Released,Unknown.Not applicable,,"1864: 20 introduced in Nelson
1867: 13 introduced in Canterbury; 4 introduced in Otago",Mapped,"{Higgins, 2006 #412}",FS
26586,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1864,1864.0,1868.0,,Unknown,Released,Unknown.Not applicable,,"1864: 20 introduced in Nelson
1867: 13 introduced in Canterbury; 4 introduced in Otago
1868: 35 introduced in Otago",Mapped,"{Higgins, 2006 #412}",FS
26587,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1864,1864.0,1869.0,,Unknown,Released,Unknown.Not applicable,,"1864: 20 introduced in Nelson
1867: 13 introduced in Canterbury; 4 introduced in Otago
1868: 35 introduced in Otago
1869: 61 introduced in Otago",Mapped,"{Higgins, 2006 #412}",FS
26588,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1864,1864.0,1871.0,,Unknown,Released,Unknown.Not applicable,,"1864: 20 introduced in Nelson
1867: 13 introduced in Canterbury; 4 introduced in Otago
1868: 35 introduced in Otago
1869: 61 introduced in Otago
1871: 18 introduced in Canterbury",Mapped,"{Higgins, 2006 #412}",FS
26589,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1864,1864.0,1874.0,,Unknown,Released,Unknown.Not applicable,,"1864: 20 introduced in Nelson
1867: 13 introduced in Canterbury; 4 introduced in Otago
1868: 35 introduced in Otago
1869: 61 introduced in Otago
1871: 18 introduced in Canterbury
1874: unknown no. released in Canterbury",Mapped,"{Higgins, 2006 #412}",FS
26590,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1864,1864.0,1921.0,,Unknown,Released,Unknown.Not applicable,,"1864: 20 introduced in Nelson
1867: 13 introduced in Canterbury; 4 introduced in Otago
1868: 35 introduced in Otago
1869: 61 introduced in Otago
1871: 18 introduced in Canterbury
1874: unknown no. released in Canterbury
Early 1920s: Spread throughout the entire country",Mapped,"{Higgins, 2006 #412}",FS
26591,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1864,1864.0,2006.0,,Unknown,Released,Unknown.Not applicable,,"1864: 20 introduced in Nelson
1867: 13 introduced in Canterbury; 4 introduced in Otago
1868: 35 introduced in Otago
1869: 61 introduced in Otago
1871: 18 introduced in Canterbury
1874: unknown no. released in Canterbury
Early 1920s: Spread throughout the entire country
2006: Widespread in most regions, though in Marlborough, scattered in area between Wairau R. and Inland Kaikoura Ra.; widespread throughout Canterbury and Otago except in Spenser Ra. and on E. slopes of Southern Alps, where generally scarce or absent; also widespread in Southland, except in Fiordland, where few records (e.g. in Preservation Inlet and E. Dusky Sound). Widespread in coastal and near-coastal areas of Westland from lower reaches of Turnbull R. NE to Karamea, though generally absent from W.slopes of Southern Alps; and , though occasionally recorded in Paparoa Ra. generally scarce. Widespread in N and E Nelson.",Mapped,"{Higgins, 2006 #412}",FS
26595,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1944,1943.0,1964.0,,Unknown,Unknown,Unknown.Not applicable,,"1944: Two birds on Raoul I.
1964: Raoul I.",Mapped,"{Higgins, 2006 #412}",FS
26596,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1944,1943.0,1967.0,,Unknown,Unknown,Unknown.Not applicable,,"1944: Two birds on Raoul I.
1964: Raoul I.
1967: Raoul I.",Mapped,"{Higgins, 2006 #412}",FS
26597,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1944,1943.0,1973.0,,Unknown,Unknown,Unknown.Not applicable,,"1944: Two birds on Raoul I.
1964: Raoul I.
1967: Raoul I.
1973: Raoul I.",Mapped,"{Higgins, 2006 #412}",FS
26598,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1944,1943.0,1988.0,,Unknown,Unknown,Unknown.Not applicable,,"1944: Two birds on Raoul I.
1964: Raoul I.
1967: Raoul I.
1973: Raoul I.
1988: Two seen on L'Esperance Rock.",Mapped,"{Higgins, 2006 #412}",FS
26599,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,,,1974.0,1972.0,Unknown,Unknown,Unknown.Not applicable,,"1972: Three seen
1974: Present",Mapped,"{Higgins, 2006 #412}",FS
26600,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,,,1984.0,1972.0,Unknown,Unknown,Unknown.Not applicable,,"1972: Three seen
1974: Present
1984: Present",Mapped,"{Higgins, 2006 #412}",FS
26601,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,,,1986.0,1972.0,Unknown,Unknown,Unknown.Not applicable,,"1972: Three seen
1974: Present
1984: Present
1986: Present",Mapped,"{Higgins, 2006 #412}",FS
26602,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,,,1999.0,1972.0,Unknown,Unknown,Unknown.Not applicable,,"1972: Three seen
1974: Present
1984: Present
1986: Present
1999: Present",Mapped,"{Higgins, 2006 #412}",FS
26603,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,,,2000.0,1972.0,Unknown,Unknown,Unknown.Not applicable,,"1972: Three seen
1974: Present
1984: Present
1986: Present
1999: Present
2000: Present",Mapped,"{Higgins, 2006 #412}",FS
26604,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Auckland Islands,Auckland Island,Australasian,1,Oceanic.Island,0,1890-1900,1895.0,1954.0,,Unknown,Unknown,Unknown.Not applicable,,1954: Present,Mapped,"{Higgins, 2006 #412}",FS
26605,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Auckland Islands,Auckland Island,Australasian,1,Oceanic.Island,0,1890-1900,1895.0,1966.0,,Unknown,Unknown,Unknown.Not applicable,,"1954: Present
1966: Present",Mapped,"{Higgins, 2006 #412}",FS
26606,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Auckland Islands,Auckland Island,Australasian,1,Oceanic.Island,0,1890-1900,1895.0,1976.0,,Unknown,Unknown,Unknown.Not applicable,,"1954: Present
1966: Present
1976: Present",Mapped,"{Higgins, 2006 #412}",FS
26900,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1867.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland",Mapped,"{Higgins, 2006 #411}",FD
26901,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1868.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland",Mapped,"{Higgins, 2006 #411}",FD
26902,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1875.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier",Mapped,"{Higgins, 2006 #411}",FD
26903,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1877.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier
1877: 60 released Wellington",Mapped,"{Higgins, 2006 #411}",FD
26904,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1878.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier
1877: 60 released Wellington
1878: 90 released Wellington",Mapped,"{Higgins, 2006 #411}",FD
26905,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1881.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier
1877: 60 released Wellington
1878: 90 released Wellington
1881: 14 released Wellington",Mapped,"{Higgins, 2006 #411}",FD
26906,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1882.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier
1877: 60 released Wellington
1878: 90 released Wellington
1881: 14 released Wellington
1882: 100 released Wellington",Mapped,"{Higgins, 2006 #411}",FD
26907,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1883.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier
1877: 60 released Wellington
1878: 90 released Wellington
1881: 14 released Wellington
1882: 100 released Wellington
1883: 34 released Wellington",Mapped,"{Higgins, 2006 #411}",FD
26908,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1886.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier
1877: 60 released Wellington
1878: 90 released Wellington
1881: 14 released Wellington
1882: 100 released Wellington
1883: 34 released Wellington
1886: hundreds of thousands present at Napier",Mapped,"{Higgins, 2006 #411}",FD
26909,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,2006.0,,Established,Released,Unknown.Not applicable,,"1865: 12 birds released Auckland
1867: 15 released Auckland
1868: 82 released Auckland
1875: 4 birds bred at Napier
1877: 60 released Wellington
1878: 90 released Wellington
1881: 14 released Wellington
1882: 100 released Wellington
1883: 34 released Wellington
1886: hundreds of thousands present at Napier
1920s: abundant in most parts of NZ. 
2006: widespread from C. Reinga and North C., S. to N. shores of Cook Straight, though present at sparsely scattered sites in forested uplands associated with Raukumara; Huiarau; Ahimanawa; and Kaweka Ras. in NW. and W. East Coast, E. and S. Volcanic Plateau and NW. Hawkes Bay",Mapped,"{Higgins, 2006 #411}",FD
